0.029003,0.070312
0.034003,0.039062
0.039003,-0.023438
0.044003,-0.03125
0.049003,0.023438
0.054003,-0.039062
0.059003,-0.015625
0.064003,-0.0078125
0.069003,0.0078125
0.074003,-0.0078125
0.079003,0.039062
0.084003,0.015625
0.089003,-0.03125
0.094003,-0.023438
0.099003,0.015625
0.104,-0.046875
0.109,0.0078125
0.114,0.015625
0.119,-0.023438
0.124,-0.023438
0.129,0.0078125
0.134,0.03125
0.139,-0.0078125
0.144,-0.0078125
0.149,-0.015625
0.154,0.015625
0.159,0.015625
0.164,0.0078125
0.169,0
0.174,-0.023438
0.179,-0.03125
0.184,-0.03125
0.189,-0.023438
0.194,-0.046875
0.199,-0.0078125
0.204,0.015625
0.209,0.015625
0.214,0
0.219,-0.078125
0.224,-0.015625
0.229,0.13281
0.234,-0.14844
0.239,0.13281
0.244,0.054688
0.249,-0.03125
0.254,0
0.259,-0.14844
0.264,-0.0078125
0.269,0.046875
0.274,-0.015625
0.279,-0.015625
0.284,-0.070312
0.289,-0.070312
0.294,0.03125
0.299,0.0078125
0.304,-0.023438
0.309,-0.070312
0.314,0.09375
0.319,0
0.324,-0.03125
0.329,-0.125
0.334,0.14844
0.339,0.046875
0.344,-0.0625
0.349,-0.10938
0.354,-0.21875
0.359,0.27344
0.364,0.10938
0.369,0.023438
0.374,-0.0078125
0.379,-0.15625
0.384,-0.039062
0.389,0.046875
0.394,0.015625
0.399,-0.023438
0.404,-0.023438
0.409,-0.0078125
0.414,-0.0078125
0.419,-0.046875
0.424,0.0078125
0.429,0.0078125
0.434,0
0.439,-0.03125
0.444,0.03125
0.449,0.046875
0.454,-0.10156
0.459,0
0.464,-0.0078125
0.469,-0.070312
0.474,0.09375
0.479,-0.078125
0.484,-0.0625
0.489,-0.1875
0.494,-0.13281
0.499,0.21094
0.504,0.09375
0.509,-0.42188
0.514,-0.046875
0.519,0.65625
0.524,0.10156
0.529,0.16406
0.534,-0.30469
0.539,-0.48438
0.544,0.054688
0.549,0.070312
0.554,-0.015625
0.559,-0.046875
0.564,-0.20312
0.569,-0.046875
0.574,0.25781
0.579,0.125
0.584,-0.11719
0.589,0.09375
0.594,0.070312
0.599,-0.21094
0.604,-0.20312
0.609,0.21875
0.614,-0.0625
0.619,-0.054688
0.624,0.125
0.629,-0.4375
0.634,0.085938
0.639,0.40625
0.644,0.16406
0.649,0.0625
0.654,-0.5
0.659,-0.75781
0.664,0.78906
0.669,0.0625
