0.023998,-0.10156
0.028998,0.11719
0.033998,-0.20312
0.038998,-0.15625
0.043998,-0.023438
0.048998,0.03125
0.053998,0.039062
0.058998,-0.046875
0.063998,0.03125
0.068998,-0.039062
0.073998,-0.13281
0.078998,-0.09375
0.083998,0.15625
0.088998,0.03125
0.093998,-0.070312
0.098998,0.10938
0.104,-0.11719
0.109,0.03125
0.114,-0.015625
0.119,-0.09375
0.124,0.0078125
0.129,-0.03125
0.134,0.13281
0.139,0.19531
0.144,0.015625
0.149,0
0.154,-0.09375
0.159,-0.078125
0.164,0.039062
0.169,-0.039062
0.174,0.023438
0.179,-0.039062
0.184,-0.125
0.189,-0.046875
0.194,0.054688
0.199,-0.046875
0.204,-0.039062
0.209,0
0.214,-0.0078125
0.219,-0.03125
0.224,-0.039062
0.229,0.0625
0.234,-0.046875
0.239,-0.039062
0.244,-0.0078125
0.249,0.023438
0.254,-0.015625
0.259,-0.046875
0.264,0
0.269,0.023438
0.274,-0.023438
0.279,-0.015625
0.284,-0.039062
0.289,0.015625
0.294,0.015625
0.299,0.0078125
0.304,-0.0078125
0.309,-0.015625
0.314,0
0.319,-0.085938
0.324,0.046875
0.329,-0.03125
0.334,-0.14062
0.339,0.015625
0.344,0.26562
0.349,0.03125
0.354,0.023438
0.359,-0.14844
0.364,-0.11719
0.369,0.0078125
0.374,-0.023438
0.379,0
0.384,-0.039062
0.389,0.0078125
0.394,-0.015625
0.399,0.046875
0.404,-0.046875
0.409,-0.09375
0.414,0.03125
0.419,0.023438
0.424,-0.023438
0.429,-0.039062
0.434,0.023438
0.439,-0.015625
0.444,-0.046875
0.449,-0.015625
0.454,0.039062
0.459,-0.046875
0.464,-0.03125
0.469,-0.070312
0.474,0.070312
0.479,0.11719
0.484,0
0.489,0.03125
0.494,0.039062
0.499,-0.09375
0.504,-0.10938
0.509,0.15625
0.514,-0.015625
0.519,0.03125
0.524,0.078125
0.529,-0.26562
0.534,-0.14062
0.539,-0.0078125
0.544,-0.03125
0.549,0.32812
0.554,-0.34375
0.559,-0.070312
0.564,0.32812
0.569,0.29688
0.574,-0.046875
0.579,0.17969
0.584,-0.17969
0.589,-0.52344
0.594,0.45312
0.599,0.10156
0.604,-0.35938
0.609,0.125
0.614,-0.5
0.619,-0.38281
0.624,0.16406
0.629,0.24219
0.634,0.03125
0.639,-0.14062
0.644,-0.085938
0.649,-0.13281
0.654,0.22656
0.659,-0.023438
0.664,-0.09375
0.669,-0.21875
0.674,0.46875
0.679,-0.25781
0.684,0.10938
0.689,0.046875
0.694,-0.60156
0.699,0.78125
0.704,0.17969
0.709,-0.11719
0.714,-0.41406
0.719,0.63281
0.724,-0.26562
0.729,-0.3125
0.734,0.34375
0.739,-0.32812
0.744,0.19531
0.749,-0.29688
0.754,0.20312
0.759,-0.21875
0.764,0.015625
0.769,0.13281
0.774,0.25
0.779,-0.25
0.784,-0.070312
0.789,0.375
0.794,0.16406
0.799,-0.13281
0.804,-0.28125
0.809,0.046875
0.814,-0.0078125
0.819,-0.26562
0.824,-0.14844
0.829,0.77344
0.834,-0.57812
0.839,0.039062
0.844,0.10938
0.849,-0.27344
0.854,-0.23438
0.859,0.125
0.864,-0.20312
0.869,0.33594
0.874,0.085938
0.879,-0.03125
0.884,-0.078125
0.889,-0.26562
0.894,0.03125
0.899,-0.078125
0.904,0.039062
0.909,-0.16406
0.914,0.21094
0.919,-0.0625
0.924,0.046875
0.929,-0.070312
0.934,0.03125
0.939,-0.039062
0.944,0.09375
0.949,-0.09375
0.954,-0.15625
0.959,0.14062
0.964,0.03125
0.969,-0.078125
0.974,0.015625
0.979,0
0.984,-0.10938
0.989,-0.0078125
0.994,0.25
0.999,0.0078125
1.004,-0.0078125
1.009,-0.085938
1.014,-0.09375
1.019,-0.039062
1.024,0.078125
1.029,-0.046875
1.034,-0.039062
1.039,-0.0078125
1.044,0.03125
1.049,-0.015625
1.054,-0.015625
1.059,-0.03125
1.064,0.0078125
1.069,0.0078125
1.074,-0.015625
1.079,-0.015625
1.084,-0.078125
1.089,-0.13281
1.094,0.21875
1.099,-0.046875
1.104,0.046875
1.109,-0.085938
1.114,-0.09375
1.119,0.0078125
1.124,0
1.129,0.046875
1.134,-0.054688
1.139,0
1.144,0
1.149,0.039062
1.154,-0.015625
1.159,-0.078125
1.164,-0.03125
1.169,-0.070312
1.174,0
1.179,0.03125
1.184,0.039062
1.189,-0.023438
1.194,-0.15625
1.199,-0.0078125
1.204,0.125
1.209,0
1.214,0.023438
1.219,0.023438
1.224,0.0078125
1.229,0
1.234,0.0078125
1.239,-0.0078125
1.244,-0.039062
1.249,0.015625
1.254,0
1.259,0.03125
1.264,0.023438
1.269,0
1.274,-0.10938
1.279,0.10156
1.284,-0.03125
1.289,0.09375
1.294,0.023438
1.299,0
1.304,-0.023438
1.309,-0.023438
1.314,0.015625
1.319,-0.0625
1.324,0
1.329,-0.03125
1.334,-0.03125
1.339,0
1.344,-0.023438
1.349,0.039062
1.354,-0.0078125
1.359,-0.039062
1.364,0.015625
1.369,-0.0625
1.374,0.14062
1.379,-0.0078125
1.384,-0.070312
1.389,-0.046875
1.394,0.03125
1.399,-0.015625
1.404,-0.039062
1.409,-0.070312
1.414,-0.070312
1.419,0.078125
1.424,-0.0078125
1.429,0.03125
1.434,0
1.439,-0.10938
1.444,0.03125
1.449,0.023438
1.454,-0.023438
1.459,-0.039062
1.464,0
1.469,0.0625
1.474,-0.039062
1.479,-0.03125
1.484,-0.0078125
1.489,-0.0078125
1.494,-0.10938
1.499,0.14844
1.504,0.046875
1.509,-0.046875
1.514,0.0078125
1.519,-0.023438
1.524,-0.070312
1.529,0.023438
1.534,0.0078125
1.539,-0.085938
1.544,0.03125
1.549,-0.03125
1.554,0.0625
1.559,-0.078125
1.564,0.03125
1.569,0
1.574,-0.023438
1.579,-0.0078125
1.584,-0.03125
1.589,0.0078125
1.594,-0.015625
1.599,-0.039062
1.604,0
1.609,-0.046875
1.614,0.023438
1.619,0.0625
1.624,0.039062
1.629,-0.023438
1.634,-0.023438
1.639,-0.054688
1.644,-0.023438
1.649,0.03125
1.654,-0.039062
1.659,-0.03125
1.664,-0.039062
1.669,0.015625
1.674,-0.023438
1.679,0
1.684,-0.039062
1.689,0
1.694,0.023438
1.699,0
1.704,-0.03125
1.709,0.0078125
1.714,-0.046875
1.719,-0.023438
1.724,0.015625
1.729,-0.015625
1.734,-0.0078125
1.739,-0.03125
1.744,-0.0078125
1.749,0
1.754,-0.0078125
1.759,0.023438
1.764,-0.03125
1.769,-0.03125
1.774,-0.054688
1.779,0.039062
1.784,0.023438
1.789,-0.03125
1.794,-0.023438
1.799,-0.03125
1.804,-0.0078125
1.809,-0.0078125
1.814,0.03125
1.819,-0.015625
1.824,-0.015625
1.829,-0.039062
1.834,0.023438
1.839,-0.023438
1.844,0.0078125
1.849,-0.0625
1.854,-0.054688
1.859,0.10938
1.864,-0.046875
1.869,0
1.874,-0.0078125
1.879,0.070312
1.884,-0.054688
1.889,-0.039062
1.894,-0.023438
1.899,-0.054688
1.904,0
1.909,0
1.914,0.023438
1.919,-0.046875
1.924,-0.070312
1.929,-0.0078125
1.934,0.09375
1.939,-0.046875
1.944,-0.046875
1.949,0.023438
1.954,0.11719
1.959,0.023438
1.964,0.09375
1.969,-0.33594
1.974,0.03125
1.979,0.30469
1.984,-0.14062
1.989,0.3125
1.994,-0.09375
1.999,-0.10938
2.004,-0.10938
2.009,0.09375
2.014,-0.085938
2.019,-0.09375
2.024,-0.03125
2.029,-0.023438
2.034,0.085938
2.039,-0.09375
2.044,-0.0078125
2.049,0.17188
2.054,-0.10938
2.059,0.015625
2.064,0.039062
2.069,0.070312
