0.023998,-0.015625
0.028998,0.03125
0.033998,-0.078125
0.038998,-0.0625
0.043998,0.0078125
0.048998,0.015625
0.053998,0.0078125
0.058998,-0.03125
0.063998,0
0.068998,-0.039062
0.073998,-0.039062
0.078998,-0.054688
0.083998,0.0625
0.088998,0.015625
0.093998,-0.0078125
0.098998,0.015625
0.104,-0.054688
0.109,0.0078125
0.114,-0.023438
0.119,-0.023438
0.124,-0.0078125
0.129,-0.0078125
0.134,0.023438
0.139,0.0625
0.144,-0.0078125
0.149,0
0.154,-0.046875
0.159,-0.046875
0.164,0
0.169,-0.0078125
0.174,0
0.179,-0.0078125
0.184,-0.046875
0.189,-0.0078125
0.194,0.015625
0.199,-0.015625
0.204,-0.015625
0.209,-0.015625
0.214,0.015625
0.219,-0.0078125
0.224,-0.0078125
0.229,0.015625
0.234,-0.023438
0.239,-0.023438
0.244,-0.0078125
0.249,0
0.254,-0.0078125
0.259,-0.015625
0.264,-0.015625
0.269,0.0078125
0.274,-0.023438
0.279,-0.023438
0.284,0
0.289,0
0.294,0.015625
0.299,-0.0078125
0.304,-0.023438
0.309,-0.015625
0.314,0
0.319,-0.054688
0.324,0.015625
0.329,-0.023438
0.334,-0.054688
0.339,0.023438
0.344,0.078125
0.349,-0.0078125
0.354,0.015625
0.359,-0.054688
0.364,-0.039062
0.369,-0.015625
0.374,-0.023438
0.379,0
0.384,-0.023438
0.389,0
0.394,0
0.399,0.03125
0.404,-0.023438
0.409,-0.046875
0.414,-0.0078125
0.419,0.0078125
0.424,-0.015625
0.429,-0.023438
0.434,0.0078125
0.439,-0.015625
0.444,0.0078125
0.449,-0.015625
0.454,0.023438
0.459,-0.039062
0.464,-0.046875
0.469,-0.023438
0.474,0.03125
0.479,0.054688
0.484,0
0.489,0.015625
0.494,-0.046875
0.499,-0.039062
0.504,0.015625
0.509,0.070312
0.514,-0.015625
0.519,0.023438
0.524,0
0.529,-0.17969
0.534,-0.015625
0.539,0
0.544,0.015625
0.549,0.015625
0.554,-0.11719
0.559,-0.015625
0.564,0.070312
0.569,0.15625
0.574,-0.039062
0.579,0.046875
0.584,-0.10938
0.589,-0.11719
0.594,0.21875
0.599,-0.15625
0.604,-0.16406
0.609,0.09375
0.614,-0.10938
0.619,0.054688
0.624,-0.125
0.629,0.070312
0.634,0.078125
0.639,-0.16406
0.644,0.09375
0.649,-0.054688
0.654,-0.078125
0.659,0.039062
0.664,-0.0625
0.669,-0.09375
0.674,0.10938
0.679,-0.085938
0.684,0.0625
0.689,-0.10938
0.694,-0.070312
0.699,0.26562
0.704,0.14062
0.709,-0.10938
0.714,-0.21094
0.719,0.25781
0.724,-0.046875
0.729,-0.17188
0.734,0.070312
0.739,-0.078125
0.744,0.085938
0.749,-0.078125
0.754,0.03125
0.759,-0.09375
0.764,0.10156
0.769,0.10938
0.774,0.015625
0.779,-0.10156
0.784,-0.039062
0.789,0.25781
0.794,0.03125
0.799,-0.023438
0.804,-0.10156
0.809,-0.10938
0.814,0.09375
0.819,-0.125
0.824,-0.054688
0.829,0.25
0.834,-0.23438
0.839,-0.023438
0.844,0.11719
0.849,-0.11719
0.854,-0.085938
0.859,0.046875
0.864,-0.10156
0.869,0.11719
0.874,0.023438
0.879,-0.015625
0.884,-0.046875
0.889,-0.11719
0.894,0.0078125
0.899,-0.039062
0.904,-0.039062
0.909,-0.0078125
0.914,0.054688
0.919,-0.03125
0.924,0
0.929,0.0078125
0.934,-0.023438
0.939,-0.0078125
0.944,-0.015625
0.949,-0.03125
0.954,-0.0078125
0.959,0.023438
0.964,-0.015625
0.969,-0.046875
0.974,0.015625
0.979,0.0078125
0.984,-0.046875
0.989,0.015625
0.994,0.070312
0.999,0.0078125
1.004,-0.023438
1.009,-0.015625
1.014,-0.070312
1.019,-0.0078125
1.024,0.015625
1.029,-0.015625
1.034,-0.015625
1.039,0
1.044,0.023438
1.049,-0.0078125
1.054,-0.0078125
1.059,-0.023438
1.064,-0.03125
1.069,0.023438
1.074,-0.015625
1.079,-0.0078125
1.084,-0.046875
1.089,-0.039062
1.094,0.085938
1.099,-0.015625
1.104,0
1.109,-0.039062
1.114,-0.046875
1.119,0.0078125
1.124,0
1.129,0.023438
1.134,-0.015625
1.139,-0.03125
1.144,-0.0078125
1.149,0
1.154,0.0078125
1.159,-0.0078125
1.164,-0.0078125
1.169,0
1.174,-0.015625
1.179,0.0078125
1.184,0.039062
1.189,-0.039062
1.194,-0.03125
1.199,-0.03125
1.204,0.015625
1.209,-0.0078125
1.214,-0.023438
1.219,-0.023438
1.224,0.0078125
1.229,0
1.234,0.023438
1.239,-0.03125
1.244,-0.023438
1.249,0
1.254,-0.0078125
1.259,0.023438
1.264,0
1.269,0
1.274,-0.0625
1.279,0.046875
1.284,-0.015625
1.289,0.03125
1.294,-0.039062
1.299,0
1.304,-0.015625
1.309,0.0078125
1.314,0
1.319,-0.03125
1.324,-0.023438
1.329,-0.023438
1.334,0
1.339,0
1.344,-0.0078125
1.349,0.023438
1.354,-0.023438
1.359,-0.0078125
1.364,-0.023438
1.369,-0.0625
1.374,0.054688
1.379,0
1.384,-0.023438
1.389,0.015625
1.394,0.0078125
1.399,-0.03125
1.404,0
1.409,-0.046875
1.414,-0.054688
1.419,0.054688
1.424,-0.046875
1.429,0.015625
1.434,-0.023438
1.439,0
1.444,0.023438
1.449,-0.015625
1.454,0
1.459,-0.046875
1.464,-0.023438
