0.029003,0.0625
0.034003,-0.054688
0.039003,-0.054688
0.044003,-0.03125
0.049003,-0.015625
0.054003,0.25
0.059003,-0.070312
0.064003,0.023438
0.069003,0.35938
0.074003,-0.03125
0.079003,-0.21875
0.084003,0.30469
0.089003,-0.0625
0.094003,0.28125
0.099003,-0.44531
0.104,-0.046875
0.109,-0.039062
0.114,0
0.119,0
0.124,0.078125
0.129,0.078125
0.134,-0.32031
0.139,0.10156
0.144,-0.13281
0.149,-0.0078125
0.154,0.054688
0.159,-0.03125
0.164,0.14844
0.169,-0.054688
0.174,0.10156
0.179,0.11719
0.184,-0.125
0.189,-0.03125
0.194,-0.046875
0.199,0.14062
0.204,-0.03125
0.209,-0.046875
0.214,-0.09375
0.219,-0.070312
0.224,-0.03125
0.229,0.046875
0.234,-0.26562
0.239,0.125
0.244,0.15625
0.249,-0.070312
0.254,0.015625
0.259,-0.47656
0.264,0.11719
0.269,0.14062
0.274,-0.078125
0.279,0.09375
0.284,-0.21094
0.289,-0.10938
0.294,0.10156
0.299,-0.0078125
0.304,-0.0078125
0.309,-0.09375
0.314,0.125
0.319,0.15625
0.324,-0.11719
0.329,-0.054688
0.334,0.10938
0.339,0.32031
0.344,-0.14844
0.349,-0.125
0.354,-0.29688
0.359,0.35156
0.364,0.03125
0.369,0.125
0.374,-0.070312
0.379,-0.22656
0.384,-0.015625
0.389,-0.0625
0.394,0.10938
0.399,0
0.404,0.0078125
0.409,-0.11719
0.414,0.10156
0.419,-0.125
0.424,0.023438
0.429,-0.03125
0.434,-0.15625
0.439,0.03125
0.444,0.1875
0.449,0.015625
0.454,-0.15625
0.459,0.078125
0.464,-0.16406
0.469,0.046875
0.474,0.11719
0.479,-0.22656
0.484,0.054688
0.489,-0.0625
0.494,-0.13281
0.499,0.53906
0.504,0.078125
0.509,-0.21875
0.514,-0.27344
0.519,0.5
0.524,-0.039062
0.529,-0.21875
0.534,0.41406
0.539,-0.35938
0.544,-0.22656
0.549,-0.0078125
0.554,-0.070312
0.559,-0.054688
0.564,-0.023438
0.569,-0.20312
0.574,0.23438
0.579,-0.17969
0.584,-0.046875
0.589,0.125
0.594,0.0625
0.599,-0.17969
0.604,-0.078125
0.609,0.14844
0.614,-0.078125
0.619,0.10938
0.624,-0.0078125
0.629,-0.25
0.634,0.39062
0.639,0.23438
0.644,0.09375
0.649,0.0078125
0.654,-0.53906
0.659,0.10156
0.664,-0.14062
0.669,0.5
0.674,-0.14062
0.679,-0.19531
0.684,0.03125
0.689,0.0078125
0.694,0.89062
0.699,-0.47656
0.704,0.32812
0.709,-0.20312
0.714,-0.16406
0.719,0.0625
0.724,-0.28125
0.729,-0.21094
0.734,-0.11719
0.739,-0.14062
0.744,-0.046875
0.749,0.76562
0.754,-0.53906
0.759,0.39844
0.764,-0.125
0.769,-0.46875
0.774,0.34375
0.779,0.35938
0.784,0.16406
0.789,-0.17188
0.794,-0.085938
0.799,0.078125
0.804,0.25
0.809,0.0078125
0.814,0.14844
0.819,-0.1875
0.824,0.14844
0.829,0.21094
0.834,-0.46094
0.839,-0.16406
0.844,-0.3125
0.849,0.14062
0.854,0.17188
0.859,-0.50781
0.864,-0.0625
0.869,-0.20312
0.874,0.47656
0.879,-0.085938
0.884,-0.1875
0.889,0.5625
0.894,-0.125
0.899,-0.078125
0.904,0.070312
0.909,-0.125
0.914,-0.09375
0.919,-0.11719
0.924,-0.36719
0.929,-0.085938
0.934,0.14844
0.939,-0.1875
0.944,0.015625
0.949,-0.44531
0.954,-0.21875
0.959,0.42969
0.964,0.53906
0.969,-0.085938
0.974,-0.28125
0.979,-0.22656
0.984,0.03125
0.989,0.35156
0.994,-0.10938
0.999,0.015625
1.004,-0.22656
1.009,0.070312
1.014,0.3125
1.019,0.085938
1.024,0.039062
1.029,-0.53906
1.034,-0.32812
1.039,0.3125
1.044,0.1875
1.049,0.125
1.054,-0.32812
1.059,-0.28906
1.064,-0.11719
1.069,0.73438
1.074,0.21875
1.079,-0.35938
